 《长征•大会师》，我不想说我参演过这部片子！让你大夏天让我穿棉袄，让你让我穿棉袄。哼！！！！
        
 感觉评论会被关
        
 摸着良心打分。
        
 大贿师（2016）
        
 不看，负分，滚粗
        
 人性的东西还是没有。虽然试图加入女儿情长。其实如果好好挖掘一下那个年代那些女孩子为什么会追随红军，就已经大有故事可做。不管怎样，红军中有为数不少的女战士，每一个人身上都是一个“传奇”。我最希望看到西路军的电影，尤其是红四方面军妇女独立师的故事。他们就要被历史淹没了！
        
 大會，屎！！！
        
 大家都湿了
        
 负分 去死吧
                
                

 呵呵
        
 滚蛋！
        
 红军不怕远征难
        
 嗯嗯
        
 舔菊片
                
                

 对啊。不需要理由
        
 标题出错了！叫：大流窜。
        
 这不是电影，这是宣传片！
        
 感觉演员选得不太好
        
 满屏都是表情包。
        
 學校+1
        
 历史是由胜利者书写的，虚假，浮夸，娇柔造作，零乱，拍马屁。嘻嘻tv6
        
 看着那些玩世不恭，自以为是的评论，真对得起这样的今天，你可以说不信中国的教科书，你可以好好翻翻国外的。
        
 爱国应该靠让人民更加富裕有幸福感，而不是靠红片。
        
 好看成功的描述《长征》的影视作品不是没有，比较起来，这部电影因为双线中的虚构部分带来失控的破碎感，破坏了应有的厚重感。另外，特型演员使用上也显得有些大意了，且不说外形特征是否相似，其中不少著名人物的年龄就是硬伤。关于长征这一题材，可发挥的余地本就不大，成功只能靠着眼点和细节呈现。
        
 上班上课看的PPT播放式影片
        
 本片基本创意和10年前出品的同题材电影《我的长征》有些相似。都是在一部影片中设置两条线索，一是统帅部的运作过程，这方面主要基于史实，创作余地比较小；二是虚构的基层战士的战斗和生活经历，这方面可以比较灵活。编导试图利用这两条线索的并行发展，相互影响与相互交织，构建出一幅宏大而有厚度的
                
                

 觉得还行
        
 这个题材其实可以拍个正常片子，不至于多么出彩，但至少能看而且会有不少人去看。结果你们搞了这么一出？
                
                

 打会宁跟儿戏一样。彼时红军是最惨之时，衣衫褴褛食不果腹，但里面个个脑满肠肥。朱跟村支书似的，毛简直就是老痞子，真是汗
        
 挺好的。一星
        
 cctv6 必出烂品
        
 拍了几十年，还是老一套，儿女情长能不能去掉！！！
        
 篡改历史
        
 内战内行，外战外行
        
 醉了
        
 太好看了！希望主创团队再接再厉为我们带来欢乐
        
 大，会湿
        
 特型太不像了出戏   支线真是狗血啊
        
 眼睛!!!我的眼睛!!!!!!!
        
 看着比较无聊
        
 过去的样板戏，如今的烂红剧。形式变了目的不变。
        
 侮辱智商，仅有的革命精神早晚被这些作品败光
        
 我太爷已经开的大澡堂的  后来日本人来了  去蒋委员长那当兵了  他把血撒在了这片土地上   你妈了个逼的！
        
 不值得一看
        
 妹子还好看，其他都尴尬死。
        
 单从电影来看，是很差的。虽然题材好，但是剧情不好啊，很牵强，很简略，而且大多战争部分都和那些人的爱情线有关……不好。
        
 不看，专门来打分，呵呵
                
                

 最开始以为是大会计呢，还挺期待的…
        
 叙述的手法和两条故事线很好，但细看。。。反正看不过3分钟系列
        
 哈哈服
        
 对不起我想给负分的怎么给不出来
        
 国家浪费纳税人的钱一天就拍这种洗脑电影，一分滚粗不谢！
                
                

 太垃圾了，能不能好好拍拍啊，这样的质量简直就是让我们没法去关注和了解
        
 热血之余仍有情长儿女，可以，这很红！三星少，四星多。
        
 片头差评！！
        
 本来就是烂片我就不说了，还要逼着你在冷风中瑟瑟发抖的状态下看完。爱国教育也不应该这么来吧？
        
 珍惜现在美好的生活吧，和平万岁
        
 节奏挺快的，张国焘左的形像拍的挺好的，可以看看的
        
 呵呵哒 
        
 ？
        
 呵呵
        
 海报就已经够了
        
 华南师大观影团前来打卡
        
 sb学校强制看 报道
        
 今年考研热点话题，抱着一种敬畏和学习的姿态去看的，包场的感觉真棒
        
 呵，呵呵，呵呵呵，
        
 窑洞炕日
        
 脑残片拍给脑残看
        
 非常经典的电影，老爸都看了好几次了，我只好从电视台录制下来每天给他看
        
 什么叫看不惯中国好，一堆自以为爱国的人跪舔烂片。今天在六台看了，烂片就是烂片，真的烂。
        
 迷茫
        
 这种电影还不如郭敬明的小时代系列
                
                

 有点惨…… 其实也没那么差，也被带入了那个场景…… 就是有点…… 说不出来的，没意思？
        
 难道江山打得这么容易吗？剪辑乱来的吧……
        
 影片自带一星。谢谢
                
                

  我的祖父是个地主，当年家里地契无数；我的爷爷是个私塾，好歹也算是公务；我爸是个体户，镇上盖的房子赛过别墅；我来到了市里，成了二十年的房奴！
看完这红色革命的电影，我45度仰望天空，陷入了深深的回忆中……当年要不是你们这群“布尔什维克〈共（和谐）党〉”，我家里还能吃祖父留下的产业！
                
                

 实在不知道怎么评价这部电影...这部电影的节奏很奇怪...名字叫大会师...结果经典片段不到两秒...演员演技也浮夸...不想看了
        
 海报上的片名不能一笔一划写吗？我看成《大会所》了……
        
 拿好一分
        
 侯勇，你到底多缺钱啊
        
